x, y, y = x^2 + 2x + 1
1,4.0
1.5,6.25
2.0,9.0
2.5,12.25
3.0,16.0
3.5,20.25
4.0,25.0
4.5,30.25
5.0,36.0
5.5,42.25
6.0,49.0
6.5,56.25
7.0,64.0
7.5,72.25
8.0,81.0
8.5,90.25
9.0,100.0
9.5,110.25
10.0,121.0
10.5,132.25
11.0,144.0
11.5,156.25
12.0,169.0
12.5,182.25
13.0,196.0
13.5,210.25
14.0,225.0
14.5,240.25
15.0,256.0
15.5,272.25
16.0,289.0
16.5,306.25
17.0,324.0
17.5,342.25
18.0,361.0
18.5,380.25
19.0,400.0
19.5,420.25
20.0,441.0
20.5,462.25
21.0,484.0
21.5,506.25
22.0,529.0
22.5,552.25
23.0,576.0
23.5,600.25
24.0,625.0
24.5,650.25
25.0,676.0
25.5,702.25
26.0,729.0
26.5,756.25
27.0,784.0
27.5,812.25
28.0,841.0
28.5,870.25
29.0,900.0
29.5,930.25
30.0,961.0
30.5,992.25
31.0,1024.0
31.5,1056.25
32.0,1089.0
32.5,1122.25
33.0,1156.0
33.5,1190.25
34.0,1225.0
34.5,1260.25
35.0,1296.0
35.5,1332.25
36.0,1369.0
36.5,1406.25
37.0,1444.0
37.5,1482.25
38.0,1521.0
38.5,1560.25
39.0,1600.0
39.5,1640.25
40.0,1681.0
40.5,1722.25
41.0,1764.0
41.5,1806.25
42.0,1849.0
42.5,1892.25
43.0,1936.0
43.5,1980.25
44.0,2025.0
44.5,2070.25
45.0,2116.0
45.5,2162.25
46.0,2209.0
46.5,2256.25
47.0,2304.0
47.5,2352.25
48.0,2401.0
48.5,2450.25
49.0,2500.0
49.5,2550.25
50.0,2601.0
50.5,2652.25
51.0,2704.0
51.5,2756.25
52.0,2809.0
52.5,2862.25
53.0,2916.0
53.5,2970.25
54.0,3025.0
54.5,3080.25
55.0,3136.0
55.5,3192.25
56.0,3249.0
56.5,3306.25
57.0,3364.0
57.5,3422.25
58.0,3481.0
58.5,3540.25
59.0,3600.0
59.5,3660.25
60.0,3721.0
60.5,3782.25
61.0,3844.0
61.5,3906.25
62.0,3969.0
62.5,4032.25
63.0,4096.0
63.5,4160.25
64.0,4225.0
64.5,4290.25
65.0,4356.0
65.5,4422.25
66.0,4489.0
66.5,4556.25
67.0,4624.0
67.5,4692.25
68.0,4761.0
68.5,4830.25
69.0,4900.0
69.5,4970.25
70.0,5041.0
70.5,5112.25
71.0,5184.0
71.5,5256.25
72.0,5329.0
72.5,5402.25
73.0,5476.0
73.5,5550.25
74.0,5625.0
74.5,5700.25
75.0,5776.0
75.5,5852.25
76.0,5929.0
76.5,6006.25
77.0,6084.0
77.5,6162.25
78.0,6241.0
78.5,6320.25
79.0,6400.0
79.5,6480.25
80.0,6561.0
80.5,6642.25
81.0,6724.0
81.5,6806.25
82.0,6889.0
82.5,6972.25
83.0,7056.0
83.5,7140.25
84.0,7225.0
84.5,7310.25
85.0,7396.0
85.5,7482.25
86.0,7569.0
86.5,7656.25
87.0,7744.0
87.5,7832.25
88.0,7921.0
88.5,8010.25
89.0,8100.0
89.5,8190.25
90.0,8281.0
90.5,8372.25
91.0,8464.0
91.5,8556.25
92.0,8649.0
92.5,8742.25
93.0,8836.0
93.5,8930.25
94.0,9025.0
94.5,9120.25
95.0,9216.0
95.5,9312.25
96.0,9409.0
96.5,9506.25
97.0,9604.0
97.5,9702.25
98.0,9801.0
98.5,9900.25
99.0,10000.0
99.5,10100.25
100.0,10201.0
100.5,10302.25
101.0,10404.0
101.5,10506.25
102.0,10609.0
102.5,10712.25
103.0,10816.0
103.5,10920.25
104.0,11025.0
104.5,11130.25
105.0,11236.0
105.5,11342.25
106.0,11449.0
106.5,11556.25
107.0,11664.0
107.5,11772.25
108.0,11881.0
108.5,11990.25
109.0,12100.0
109.5,12210.25
110.0,12321.0
110.5,12432.25
111.0,12544.0
111.5,12656.25
112.0,12769.0
112.5,12882.25
113.0,12996.0
113.5,13110.25
114.0,13225.0
114.5,13340.25
115.0,13456.0
115.5,13572.25
116.0,13689.0
116.5,13806.25
117.0,13924.0
117.5,14042.25
118.0,14161.0
118.5,14280.25
119.0,14400.0
119.5,14520.25
120.0,14641.0
120.5,14762.25
121.0,14884.0
121.5,15006.25
122.0,15129.0
122.5,15252.25
123.0,15376.0
123.5,15500.25
124.0,15625.0
124.5,15750.25
125.0,15876.0
125.5,16002.25
126.0,16129.0
126.5,16256.25
127.0,16384.0
127.5,16512.25
128.0,16641.0
128.5,16770.25
129.0,16900.0
129.5,17030.25
130.0,17161.0
130.5,17292.25
131.0,17424.0
131.5,17556.25
132.0,17689.0
132.5,17822.25
133.0,17956.0
133.5,18090.25
134.0,18225.0
134.5,18360.25
135.0,18496.0
135.5,18632.25
136.0,18769.0
136.5,18906.25
137.0,19044.0
137.5,19182.25
138.0,19321.0
138.5,19460.25
139.0,19600.0
139.5,19740.25
140.0,19881.0
140.5,20022.25
141.0,20164.0
141.5,20306.25
142.0,20449.0
142.5,20592.25
143.0,20736.0
143.5,20880.25
144.0,21025.0
144.5,21170.25
145.0,21316.0
145.5,21462.25
146.0,21609.0
146.5,21756.25
147.0,21904.0
147.5,22052.25
148.0,22201.0
148.5,22350.25
149.0,22500.0
149.5,22650.25
150.0,22801.0
150.5,22952.25
151.0,23104.0
151.5,23256.25
152.0,23409.0
152.5,23562.25
153.0,23716.0
153.5,23870.25
154.0,24025.0
154.5,24180.25
155.0,24336.0
155.5,24492.25
156.0,24649.0
156.5,24806.25
157.0,24964.0
