1,6744.595196949995,
1.5,16509.799810390403,
2.0,17863.203853251398,
2.5,16782.258725441377,
3.0,15140.328533245523,
3.5,13261.29544088881,
4.0,11429.469040510709,
4.5,9658.319620872599,
5.0,7965.798578770112,
5.5,6363.490013959847,
6.0,4870.303736499774,
6.5,3542.9872799030177,
7.0,2326.1170364604927,
7.5,1182.508396279769,
8.0,98.13640842810541,
8.5,-906.7886602418382,
9.0,-1849.5846669823698,
9.5,-2714.3671635732703,
10.0,-3503.955610278549,
10.5,-4232.1568012948,
11.0,-4898.921493577029,
11.5,-5508.331667055698,
12.0,-6065.8952388796215,
12.5,-6578.282277491093,
13.0,-7050.6468701690865,
13.5,-8094.174040883326,
14.0,-10021.547619050662,
14.5,-11756.621018205775,
15.0,-13212.54380119584,
15.5,-14469.8415719609,
16.0,-15518.85829471113,
16.5,-16404.265779929243,
17.0,-17119.316591036495,
17.5,-17673.720633080247,
18.0,-18072.877560520814,
18.5,-18332.51580379177,
19.0,-18514.580516851907,
19.5,-18600.919387647828,
20.0,-18575.043479053435,
20.5,-18425.13903857386,
21.0,-18180.58506301087,
21.5,-17832.250551762027,
22.0,-17412.766212113358,
22.5,-16928.898445509996,
23.0,-16376.678020283789,
23.5,-15772.794541944499,
24.0,-15119.618740953165,
24.5,-14422.366745413978,
25.0,-13683.478676587842,
25.5,-12907.73398524214,
26.0,-12058.37406199256,
26.5,-11069.726395543994,
27.0,-10025.61692333086,
27.5,-8971.824410471509,
28.0,-7902.322025455779,
28.5,-6845.505000404556,
29.0,-5816.795017090997,
29.5,-4846.805666257626,
30.0,-3931.235389380359,
30.5,-3082.1181336413174,
31.0,-2306.7120818801786,
31.5,-1571.5050308316643,
32.0,-880.8263607674953,
32.5,-234.06593806230262,
33.0,343.3180057793309,
33.5,860.2896020951105,
34.0,1311.689199180401,
34.5,1713.6420542390015,
35.0,2060.31373258773,
35.5,2360.41785787679,
36.0,2634.6852508280194,
36.5,2874.1691030608067,
37.0,3092.089691073071,
37.5,3300.659964138149,
38.0,3510.2110609736487,
38.5,3717.2364119796894,
39.0,3918.8318160227996,
39.5,4152.05489310937,
40.0,4436.452048334029,
40.5,4767.315700881251,
41.0,5158.8498270863765,
41.5,5626.713907629221,
42.0,6192.902920407017,
42.5,6843.236682300234,
43.0,7580.04898563288,
43.5,8399.047515541735,
44.0,9281.569513264876,
44.5,10213.095886003774,
45.0,11164.916770661583,
45.5,12162.182782230606,
46.0,13211.926082434207,
46.5,14312.762117515456,
47.0,15467.892412053692,
47.5,16679.698769661893,
48.0,17918.53774615316,
48.5,19163.687283025793,
49.0,20419.276446503292,
49.5,21660.93818658137,
50.0,22871.65964613367,
50.5,24043.472116691184,
51.0,25177.854653460025,
51.5,26273.358075403496,
52.0,27294.49775241332,
52.5,28228.531094205053,
53.0,29065.139190277692,
53.5,29782.852709323346,
54.0,30367.661085579075,
54.5,30803.006328634467,
55.0,31090.734942443374,
55.5,31230.155541131357,
56.0,31243.00221970652,
56.5,31143.50160737596,
57.0,30942.203178988282,
57.5,30672.779034889638,
58.0,30310.610508354628,
58.5,29835.420112973225,
59.0,29240.68804771354,
59.5,28511.8111553926,
60.0,27652.24262615703,
60.5,26688.41963452712,
61.0,25629.393366858323,
61.5,24495.320863724774,
62.0,23311.554827088476,
62.5,22079.064160210637,
63.0,20801.08684866761,
63.5,19478.867322323378,
64.0,18125.715524673113,
64.5,16760.32031360612,
65.0,15391.121826149816,
65.5,14023.296014772985,
66.0,12691.453098551536,
66.5,11408.282454500433,
67.0,10186.089310513275,
67.5,9027.599918962056,
68.0,7932.245793682187,
68.5,6883.361134784562,
69.0,5869.985609250962,
69.5,4901.184521250615,
70.0,3959.18098007889,
70.5,3060.566250316394,
71.0,2224.4208725463204,
71.5,1456.1599077258768,
72.0,761.5748129242367,
72.5,151.63210927550202,
73.0,-379.8828249227448,
73.5,-834.0127446451094,
74.0,-1238.6552394697121,
74.5,-1610.3788163598856,
75.0,-1932.049520573803,
75.5,-2197.7176833245053,
76.0,-2390.9245766919275,
76.5,-2521.136338427717,
77.0,-2586.2728766246296,
77.5,-2586.936571130667,
78.0,-2520.675664168379,
78.5,-2420.694549401478,
79.0,-2292.755585403849,
79.5,-2131.0524829372252,
80.0,-1924.7836137967213,
80.5,-1670.9340054759903,
81.0,-1367.2464258394896,
81.5,-1005.4582407069104,
82.0,-611.4155213353589,
82.5,-183.9864399923093,
83.0,273.7901829960486,
83.5,766.5880017364935,
84.0,1294.8789061169982,
84.5,1874.0165649718547,
85.0,2480.189828966405,
85.5,3121.121141475615,
86.0,3809.71348391104,
86.5,4552.840503183097,
87.0,5359.307470712894,
87.5,6217.759906356205,
88.0,7111.857867131625,
88.5,8013.326767020913,
89.0,8914.299089710128,
89.5,9806.342971085502,
90.0,10683.859659236672,
90.5,11544.669308149298,
91.0,12412.32492964918,
91.5,13281.849975341827,
92.0,14134.003216472542,
92.5,14957.105917550622,
93.0,15755.231247534775,
93.5,16521.1143083282,
94.0,17236.69958382495,
94.5,17928.045479803586,
95.0,18598.01904911998,
95.5,19248.697107877906,
96.0,19867.301475869008,
96.5,20453.785216715776,
97.0,20988.937064755617,
97.5,21492.930519829468,
98.0,21938.794774681406,
98.5,22299.217375426866,
99.0,22586.219706028816,
99.5,22789.772203413264,
100.0,22909.698912509302,
100.5,22950.16419911315,
101.0,22927.279112607688,
101.5,22851.057391271468,
102.0,22723.547494539383,
102.5,22538.041728933462,
103.0,22297.029159432986,
103.5,21996.190892922812,
104.0,21641.5366298521,
104.5,21236.575955778455,
105.0,20771.079493517267,
105.5,20242.431949694008,
106.0,19662.338939765454,
106.5,19058.69858882341,
107.0,18424.774005371462,
107.5,17750.008840643088,
108.0,17030.809152605878,
108.5,16257.059281559765,
109.0,15436.473074881966,
109.5,14583.127057072512,
110.0,13678.694488560126,
110.5,12759.71339713843,
111.0,11856.374099938994,
111.5,10955.637019082318,
112.0,10078.515674028935,
112.5,9224.980642132427,
113.0,8413.815010800636,
113.5,7645.63946198283,
114.0,6910.712122133693,
114.5,6212.0672894791205,
115.0,5568.682032496466,
115.5,4986.330860824651,
116.0,4451.696698191123,
116.5,3970.2749702164356,
117.0,3555.716718635026,
117.5,3236.8308140942145,
118.0,3000.551616708019,
118.5,2847.06196852993,
119.0,2753.4110096963673,
119.5,2713.96137970892,
120.0,2753.7791524991576,
120.5,2883.800132561631,
121.0,3126.815453578234,
121.5,3470.61554945764,
122.0,3900.5531510118376,
122.5,4443.341052236367,
123.0,5062.401068819642,
123.5,5735.233257340362,
124.0,6472.354284599322,
124.5,7241.485031855718,
125.0,8043.094471159281,
125.5,8851.393929037498,
126.0,9654.407241701465,
126.5,10463.327330054368,
127.0,11264.635801295279,
127.5,12053.799250559347,
128.0,12818.022305662864,
128.5,13564.078219376745,
129.0,14288.768940864325,
129.5,14994.488377148391,
130.0,15659.734196635069,
130.5,16306.286021571,
131.0,16937.48225247401,
131.5,17561.31631812842,
132.0,18165.616403952466,
132.5,18726.407947206142,
133.0,19218.73258303014,
133.5,19635.632413279734,
134.0,19986.687668126953,
134.5,20280.194475222896,
135.0,20489.06471982753,
135.5,20642.364658951352,
136.0,20750.253164320453,
136.5,20812.254583750884,
137.0,20861.2419034133,
137.5,20892.156669504006,
138.0,20928.21028729444,
138.5,20989.29017749242,
139.0,21072.60527988535,
139.5,21210.369294973156,
140.0,21387.07030731208,
140.5,21602.004907839033,
141.0,21854.890021977204,
141.5,22136.44893292537,
142.0,22424.78539386414,
142.5,22712.24562713509,
143.0,22985.790552959585,
143.5,23229.155092354304,
144.0,23452.95735371102,
144.5,23690.58085514079,
145.0,23952.441441203373,
145.5,24259.50918921247,
146.0,24599.02275282939,
146.5,24963.04408846243,
147.0,25357.147089806476,
147.5,25792.08271318153,
148.0,26260.055867377698,
148.5,26757.327472253357,
149.0,27265.216754081695,
149.5,27765.387420110445,
150.0,28267.01243427794,
150.5,28758.70604174806,
151.0,29222.188254878707,
151.5,29655.719360361014,
152.0,30020.645621460473,
152.5,30343.09593695612,
153.0,30645.27246585838,
153.5,30929.999650372698,
154.0,31200.782439548948,
154.5,31462.65174190329,
155.0,31741.405115555608,
155.5,32038.614321920697,
156.0,32364.37676921717,
156.5,32697.03945408502,
157.0,33010.77507001761,
157.5,33307.548560611525,
158.0,33576.58455896314,
158.5,33832.26644446779,
159.0,34072.034618406804,
159.5,34289.44721754678,
160.0,34484.17170090052,
160.5,34646.70941287871,
161.0,34773.51682946452,
161.5,34882.32382662747,
162.0,34978.901767195006,
162.5,35059.96694918013,
163.0,35120.59252494241,
163.5,35171.41279054323,
164.0,35208.33920856097,
164.5,35258.351933087804,
165.0,35295.50921900024,
165.5,35288.1177794754,
166.0,35240.86673436521,
166.5,35163.780952301066,
167.0,35073.99349473203,
167.5,34953.812653145826,
168.0,34795.18818202777,
168.5,34593.73628434166,
169.0,34362.31687745202,
169.5,34105.5277037811,
170.0,33819.13934922098,
170.5,33512.74402320307,
171.0,33176.81462292036,
171.5,32819.51913993905,
172.0,32431.152448286444,
172.5,32019.092580550678,
173.0,31593.229915439217,
173.5,31172.353509545672,
174.0,30761.601807020863,
174.5,30349.085551153803,
175.0,29944.162127832984,
175.5,29547.46537565227,
176.0,29148.021249009118,
176.5,28754.962233167018,
177.0,28360.360398730416,
177.5,27973.41438712996,
178.0,27625.182910750842,
178.5,27302.500877792412,
179.0,26991.106186693116,
179.5,26687.796921629575,
180.0,26403.666386209927,
180.5,26150.777721144914,
181.0,25934.294228314564,
181.5,25758.85426196279,
182.0,25620.17885334096,
182.5,25519.125181895786,
183.0,25448.60120403585,
183.5,25419.771681489223,
184.0,25440.329128547244,
184.5,25531.283100887118,
185.0,25683.647622979403,
185.5,25890.74744092225,
186.0,26122.327503388027,
186.5,26361.92853667478,
187.0,26624.071054777847,
187.5,26881.85616642468,
188.0,27138.633238069848,
188.5,27405.82982700396,
189.0,27683.638627827797,
189.5,27968.253609354062,
190.0,28260.216220445116,
190.5,28535.671346310617,
191.0,28816.56929924923,
191.5,29119.422371237073,
192.0,29420.90735347646,
192.5,29705.301276196755,
193.0,29979.414414174975,
193.5,30245.458330215777,
194.0,30493.221521492986,
194.5,30744.147060010993,
195.0,30992.340477032885,
195.5,31231.559153221617,
196.0,31454.58921800697,
196.5,31633.50760787566,
197.0,31753.648741129655,
197.5,31810.723841224437,
198.0,31808.362638486535,
198.5,31771.15016825751,
199.0,31713.099722682175,
199.5,31635.676381894336,
200.0,31569.368907666514,
200.5,31530.18354158946,
201.0,31513.418225554862,
201.5,31504.434143674232,
202.0,31504.64870227131,
202.5,31523.458398248567,
203.0,31568.74034131381,
203.5,31607.125274282604,
204.0,31618.560785121565,
204.5,31631.75618025852,
205.0,31665.449978558747,
205.5,31698.81334306724,
206.0,31731.65187881381,
206.5,31760.07668681381,
207.0,31764.59989479504,
207.5,31758.83555386826,
208.0,31765.415652381012,
208.5,31795.153184991297,
209.0,31887.355378200613,
209.5,32041.714931216833,
210.0,32269.975120464063,
210.5,32575.76778679146,
211.0,32950.1893328417,
211.5,33381.40525696832,
212.0,33858.175935640626,
212.5,34360.9606119008,
213.0,34861.94614739696,
213.5,35361.92985137822,
214.0,35869.82249404763,
214.5,36393.699263000075,
215.0,36921.23420595887,
215.5,37467.156493979775,
216.0,38060.267728104795,
216.5,38712.17781336602,
217.0,39403.526802517415,
217.5,40115.10813903158,
218.0,40858.99619173423,
218.5,41621.49006594281,
219.0,42416.6712269937,
219.5,43240.48547566704,
220.0,44069.20729635652,
220.5,44880.094822550316,
221.0,45645.72665814976,
221.5,46327.656391894285,
222.0,46930.297997540285,
222.5,47448.412016668524,
223.0,47868.31700439908,
223.5,48200.36685765721,
224.0,48447.5072326663,
224.5,48620.042178389216,
225.0,48724.41262442033,
225.5,48776.981049975504,
226.0,48777.33227097121,
226.5,48734.63340585089,
227.0,48638.08932338438,
227.5,48478.83364003165,
228.0,48227.11734038615,
228.5,47873.42168876405,
229.0,47420.938327017066,
229.5,46881.38403307195,
230.0,46278.532909191315,
230.5,45614.56200800141,
231.0,44909.569035416236,
231.5,44170.22395628027,
232.0,43416.726716405996,
232.5,42677.225639585624,
233.0,41958.47519963043,
233.5,41280.268618993425,
234.0,40663.41466630257,
234.5,40117.52774390263,
235.0,39639.50599366977,
235.5,39241.84949250804,
236.0,38905.65314417704,
236.5,38641.10574473016,
237.0,38444.699743613295,
237.5,38318.19147253224,
238.0,38261.35105161648,
238.5,38270.69888228588,
239.0,38329.5801492623,
239.5,38439.391354280306,
240.0,38632.05991095514,
240.5,38930.67471789685,
241.0,39341.958021485814,
241.5,39866.49413432616,
242.0,40500.90700642873,
242.5,41216.71053038186,
243.0,42018.36604315297,
243.5,42882.71617204336,
244.0,43777.59777997128,
244.5,44680.878254899566,
245.0,45584.93403908778,
245.5,46489.956129973325,
246.0,47408.97505806506,
246.5,48340.339096284966,
247.0,49269.92175159485,
247.5,50199.52397368435,
248.0,51134.94522384808,
248.5,52083.360049394374,
249.0,53033.79534505077,
249.5,53970.313882031165,
250.0,54887.765448139966,
250.5,55778.19016859465,
251.0,56650.019738508934,
251.5,57516.30351167788,
252.0,58388.9180991531,
252.5,59231.35346223616,
253.0,60034.7755627149,
253.5,60773.815370714394,
254.0,61437.52490534039,
254.5,62012.862816580346,
255.0,62516.20985696126,
255.5,62920.113899964075,
256.0,63245.236321463235,
256.5,63522.95090952408,
257.0,63765.651559605125,
257.5,63956.47533849583,
258.0,64103.23686468241,
258.5,64172.26070862667,
259.0,64165.24270198189,
259.5,64083.07544663901,
260.0,63934.93727174764,
260.5,63703.6122751323,
261.0,63396.01528369478,
261.5,63014.11263689889,
262.0,62588.51461854581,
262.5,62130.94671468074,
263.0,61656.5485272663,
263.5,61151.687811938435,
264.0,60613.624036539906,
264.5,60016.00009345774,
265.0,59386.839856800885,
265.5,58725.43479881278,
266.0,58064.439933001944,
266.5,57409.722848014804,
267.0,56783.9573413626,
267.5,56195.82383025841,
268.0,55678.8881733621,
268.5,55220.283012355045,
269.0,54802.90971816392,
269.5,54429.52300732277,
270.0,54123.49807174523,
270.5,53878.63213253173,
271.0,53731.02918862922,
271.5,53674.965040080446,
272.0,53704.61702360549,
272.5,53814.904842095166,
273.0,54010.874244234845,
273.5,54291.195576397455,
274.0,54647.872118703315,
274.5,55057.695438119736,
275.0,55504.90756490164,
275.5,55966.40061782914,
276.0,56466.470560719135,
276.5,57002.04924265574,
277.0,57611.73230584637,
277.5,58282.81880914382,
278.0,59022.812412842584,
278.5,59813.56184104874,
279.0,60656.93970771268,
279.5,61544.97446658722,
280.0,62464.60500828407,
280.5,63394.974883605755,
281.0,64347.73227569132,
281.5,65336.492525627844,
282.0,66350.93014201515,
282.5,67371.5858221998,
283.0,68394.15611317313,
283.5,69379.36851890998,
284.0,70321.55885183212,
284.5,71237.7847743866,
285.0,72109.46358854139,
285.5,72945.8119241481,
286.0,73739.88145908059,
286.5,74510.90686018494,
287.0,75255.99035967687,
287.5,75974.53498578943,
288.0,76684.2913580297,
288.5,77357.0579471982,
289.0,77990.6742604075,
289.5,78545.66695440175,
290.0,79027.52307043868,
290.5,79442.07728827227,
291.0,79794.35340688306,
291.5,80079.99066472604,
292.0,80289.72293503101,
292.5,80420.76529063602,
293.0,80482.56806633408,
293.5,80473.8061965262,
294.0,80371.8571798609,
294.5,80192.52294005499,
295.0,79952.94613407727,
295.5,79667.04206446951,
296.0,79373.25028480156,
296.5,79078.44968875412,
297.0,78773.92728762541,
297.5,78492.35311808657,
298.0,78225.39183254194,
298.5,77972.32604941368,
