1,9.48586176934042
1.5,15.1842267289429
2,16.3592023234271
2.5,19.5687140258617
3,25.3461313075137
3.5,29.8751602294565
4,27.8635934022243
4.5,34.0475968520568
5,42.8078360624668
5.5,42.6844502968291
6,45.2342676010989
6.5,47.198557463032
7,49.8095035157653
7.5,57.1172845947378
8,70.5612016591673
8.5,76.3920002119783
9,80.3430040094915
9.5,92.2313325040396
10,103.331264672449
10.5,111.704362952547
11,115.588845034231
11.5,125.383153851876
12,138.768289344722
12.5,162.402487459909
13,179.717947308027
13.5,199.252328854665
14,222.088062462981
14.5,254.395982168102
15,285.172442150061
15.5,306.050916535493
16,321.138602778378
16.5,324.590405078943
17,337.599469093453
17.5,347.552264077854
18,357.575215950236
18.5,359.766361562465
19,370.668410275256
19.5,386.652652386969
20,402.849000718316
20.5,430.776055287729
21,458.553738051333
21.5,487.997498074811
22,514.872794530118
22.5,540.530724111731
23,557.735847010832
23.5,574.846943141354
24,595.622102982086
24.5,606.51049387818
25,613.58375942453
25.5,619.61443853731
26,631.444545686472
26.5,650.559332691728
27,677.48950284263
27.5,705.938216273778
28,735.219366463138
28.5,771.211920779538
29,810.056039131277
29.5,845.663946390289
30,874.135149068405
30.5,896.335193864619
31,919.374841308571
31.5,948.442027515874
32,975.666278106051
32.5,1008.11289233903
33,1040.72556396631
33.5,1081.66874764082
34,1130.41894547687
34.5,1189.65994415995
35,1244.6152616533
35.5,1287.54312955644
36,1334.59609295555
36.5,1372.55254147268
37,1413.630524661
37.5,1454.97994904155
38,1495.53508280181
38.5,1531.34764145296
39,1568.56267275992
39.5,1616.79699170532
40,1656.23256529145
40.5,1701.50612859354
41,1745.88156425867
41.5,1786.97688356555
42,1825.30888991774
42.5,1856.50209963477
43,1891.18082792336
43.5,1920.6640340004
44,1962.34356721309
44.5,2006.80372647763
45,2047.32729783415
45.5,2083.02848597564
46,2119.76169844676
46.5,2167.49779646281
47,2213.55873738043
47.5,2259.66215715833
48,2294.82759666817
48.5,2318.28667298515
49,2333.75700472999
49.5,2354.4887828789
50,2376.0507767466
