1,2.402052985
1.5,40.07231172
2,71.11176739
2.5,37.60530115
3,33.1655265
3.5,35.12921454
4,21.72642181
4.5,12.11855894
5,10.4448375
5.5,39.31924471
6,52.76704391
6.5,26.0752949
7,23.64882329
7.5,31.90136569
8,43.32971232
8.5,79.62327646
9,111.8918137
9.5,103.730488
10,127.2236418
10.5,122.1426705
11,158.7277242
11.5,171.4335836
12,213.2388244
12.5,230.7295954
13,239.0860302
13.5,227.2091448
14,248.9757158
14.5,228.9972655
15,248.9772265
15.5,233.751303
16,260.3800199
16.5,243.4214209
17,251.0615135
17.5,273.3283655
18,277.5061904
18.5,294.7094925
19,327.5483456
19.5,352.6615672
20,386.6095741
20.5,399.3216582
21,425.8188508
21.5,455.8568404
22,450.226784
22.5,507.836181
23,521.8421076
23.5,528.2958506
24,534.4386911
24.5,571.6440269
25,619.7863621
25.5,642.659609
26,680.9824931
26.5,741.6578002
27,746.8407925
27.5,786.8074859
28,847.6396369
28.5,878.0669137
29,912.6294213
29.5,956.3290134
30,1011.04042
30.5,1045.278594
31,1069.259564
31.5,1102.866316
32,1134.841294
32.5,1167.129362
33,1212.95662
33.5,1230.846991
34,1242.759214
34.5,1254.60483
35,1271.784354
35.5,1279.817515
36,1310.893774
36.5,1365.150159
37,1376.444799
37.5,1406.503682
38,1441.438728
38.5,1470.782702
39,1532.201732
39.5,1573.843445
40,1650.611892
40.5,1715.930925
41,1752.918119
41.5,1795.716256
42,1839.103894
42.5,1894.130952
43,1973.075676
43.5,2020.177471
44,2087.614605
44.5,2120.286478
45,2157.857818
45.5,2206.440216
46,2264.825897
46.5,2306.67038
47,2335.291389
47.5,2338.516226
48,2346.373399
48.5,2348.127107
49,2361.684214
49.5,2371.250222
50,2347.444633
